timestamp,scenario_id,r,rOld,kp,ki,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1720249200,2024,-0.039717884911394156,-0.1179084645201406,12.940465344488242,3,5.561827188332354,4.669158357374104,7.570021332731803,4.71830645976308,4.678588574851686,0.0
1720335600,2024,0.012666783820177005,-0.039717884911394156,12.940465344488242,3,6.277709530096279,5.561827188332354,8.236770338981968,4.71830645976308,4.730973243583257,0.0
1720422000,2024,-0.06148507924237669,0.012666783820177005,12.940465344488242,3,5.1336946781789345,6.277709530096279,3.5751601774979624,4.71830645976308,4.656821380520704,0.0
1720508400,2024,-0.03701552883789145,-0.06148507924237669,12.940465344488242,3,5.33929546066971,5.1336946781789345,6.021523561190189,4.71830645976308,4.681290930925189,1.0
1720594800,2024,-0.04000723383251195,-0.03701552883789145,12.940465344488242,3,5.180559704368355,5.33929546066971,6.408995121084742,4.71830645976308,4.6782992259305685,0.0
1720681200,2024,0.006842126918723324,-0.04000723383251195,12.940465344488242,3,5.807338614337313,5.180559704368355,7.100145056634385,4.71830645976308,4.7251485866818035,0.0
1720767600,2024,0.06038579273978931,0.006842126918723324,12.940465344488242,3,6.6813759445310446,5.807338614337313,8.417233027045325,4.71830645976308,4.77869225250287,0.0
1720854000,2024,0.1049151619469707,0.06038579273978931,12.940465344488242,3,7.572352189409409,6.6813759445310446,9.478835789843245,4.71830645976308,4.823221621710051,0.0
1720940400,2024,0.09964506359667777,0.1049151619469707,12.940465344488242,3,7.803089855135431,7.572352189409409,8.65408688020589,4.71830645976308,4.817951523359758,0.0
1721026800,2024,0.08081423916663283,0.09964506359667777,12.940465344488242,3,7.80185294169019,7.803089855135431,8.038553013013921,4.71830645976308,4.7991206989297135,0.0
1721113200,2024,0.06636022198244812,0.08081423916663283,12.940465344488242,3,7.813891899176955,7.80185294169019,8.079175888672749,4.71830645976308,4.784666681745528,0.0
1721199600,2024,0.10087496599185433,0.06636022198244812,12.940465344488242,3,8.56315364588012,7.813891899176955,9.89638188136864,4.71830645976308,4.819181425754935,0.0
1721286000,2024,0.07998350958315206,0.10087496599185433,12.940465344488242,3,8.53275900697688,8.56315364588012,8.856197692783795,4.71830645976308,4.798289969346232,0.0
1721372400,2024,0.05648405594863788,0.07998350958315206,12.940465344488242,3,8.398117309450955,8.53275900697688,8.59349226880255,4.71830645976308,4.774790515711718,0.0
1721458800,2024,-0.006253023632569058,0.05648405594863788,12.940465344488242,3,7.567511234418238,8.398117309450955,6.5994601364997925,4.71830645976308,4.712053436130511,0.0
1721545200,2024,-0.03688994424264687,-0.006253023632569058,12.940465344488242,3,7.060385392273748,7.567511234418238,6.35886520949269,4.71830645976308,4.681416515520433,0.0
